userId,movieId,rating,datetime
660,538,3.0,1996-05-26
551,31,5.0,1996-05-26
551,1,3.0,1996-05-26
660,592,3.0,1996-05-26
660,590,3.0,1996-05-26
660,555,4.0,1996-05-26
551,2,4.0,1996-05-26
660,529,5.0,1996-05-26
660,524,5.0,1996-05-26
660,509,2.0,1996-05-26
551,34,3.0,1996-05-26
660,471,5.0,1996-05-26
660,508,3.0,1996-05-26
551,10,3.0,1996-05-26
660,380,3.0,1996-05-26
660,440,3.0,1996-05-26
613,455,1.0,1996-05-27
613,631,3.0,1996-05-27
613,597,4.0,1996-05-27
613,26,4.0,1996-05-27
613,589,5.0,1996-05-27
613,587,4.0,1996-05-27
613,586,3.0,1996-05-27
613,540,1.0,1996-05-27
613,534,3.0,1996-05-27
613,500,2.0,1996-05-27
613,497,3.0,1996-05-27
613,490,4.0,1996-05-27
613,539,4.0,1996-05-27
613,480,3.0,1996-05-27
613,474,5.0,1996-05-27
613,457,4.0,1996-05-27
613,350,5.0,1996-05-27
613,356,4.0,1996-05-27
613,361,5.0,1996-05-27
613,364,4.0,1996-05-27
613,440,4.0,1996-05-27
613,485,3.0,1996-05-27
613,367,3.0,1996-05-27
613,368,3.0,1996-05-27
613,377,1.0,1996-05-27
654,150,4.0,1996-05-29
654,110,5.0,1996-05-29
367,509,5.0,1996-05-29
367,208,3.0,1996-05-29
367,151,3.0,1996-05-29
367,150,3.0,1996-05-29
367,111,3.0,1996-05-29
367,10,3.0,1996-05-29
367,21,2.0,1996-05-29
367,169,2.0,1996-05-29
367,224,5.0,1996-05-29
367,364,3.0,1996-05-29
367,457,4.0,1996-05-29
654,457,3.0,1996-05-29
654,480,5.0,1996-05-29
654,588,4.0,1996-05-29
654,589,4.0,1996-05-29
654,592,4.0,1996-05-29
654,593,5.0,1996-05-29
654,434,4.0,1996-05-29
367,282,4.0,1996-05-29
367,300,4.0,1996-05-29
367,318,4.0,1996-05-29
367,329,3.0,1996-05-29
367,349,4.0,1996-05-29
367,350,4.0,1996-05-29
367,356,3.0,1996-05-29
367,292,4.0,1996-05-29
654,380,3.0,1996-05-29
654,356,4.0,1996-05-29
654,349,4.0,1996-05-29
367,440,4.0,1996-05-29
367,256,3.0,1996-05-29
367,434,3.0,1996-05-29
367,265,5.0,1996-05-29
367,266,3.0,1996-05-29
654,153,4.0,1996-05-29
654,161,4.0,1996-05-29
654,165,3.0,1996-05-29
654,231,5.0,1996-05-29
654,296,3.0,1996-05-29
654,316,3.0,1996-05-29
654,329,3.0,1996-05-29
654,344,3.0,1996-05-29
367,593,4.0,1996-05-29
367,590,3.0,1996-05-29
367,225,4.0,1996-05-29
367,454,4.0,1996-05-29
522,474,3.0,1996-05-30
522,27,3.0,1996-05-30
522,491,3.0,1996-05-30
522,485,2.0,1996-05-30
522,480,5.0,1996-05-30
522,457,3.0,1996-05-30
522,454,4.0,1996-05-30
522,453,5.0,1996-05-30
522,450,2.0,1996-05-30
522,497,5.0,1996-05-30
522,419,1.0,1996-05-30
522,380,5.0,1996-05-30
522,377,5.0,1996-05-30
522,376,3.0,1996-05-30
522,371,1.0,1996-05-30
522,368,4.0,1996-05-30
522,367,2.0,1996-05-30
522,365,3.0,1996-05-30
522,415,3.0,1996-05-30
522,500,3.0,1996-05-30
522,505,3.0,1996-05-30
522,516,3.0,1996-05-30
522,17,5.0,1996-05-30
522,613,3.0,1996-05-30
522,597,4.0,1996-05-30
522,596,3.0,1996-05-30
522,595,4.0,1996-05-30
522,594,3.0,1996-05-30
522,592,2.0,1996-05-30
522,590,3.0,1996-05-30
522,589,5.0,1996-05-30
522,588,4.0,1996-05-30
522,587,5.0,1996-05-30
522,586,3.0,1996-05-30
522,585,1.0,1996-05-30
522,552,4.0,1996-05-30
522,539,5.0,1996-05-30
522,533,3.0,1996-05-30
522,531,2.0,1996-05-30
522,364,4.0,1996-05-30
522,361,3.0,1996-05-30
522,648,5.0,1996-05-30
522,48,3.0,1996-05-30
522,207,5.0,1996-05-30
522,196,1.0,1996-05-30
522,186,3.0,1996-05-30
522,185,3.0,1996-05-30
522,172,2.0,1996-05-30
522,168,3.0,1996-05-30
522,160,1.0,1996-05-30
522,208,3.0,1996-05-30
522,158,3.0,1996-05-30
522,150,3.0,1996-05-30
522,113,3.0,1996-05-30
522,95,4.0,1996-05-30
522,74,3.0,1996-05-30
522,62,4.0,1996-05-30
522,44,3.0,1996-05-30
522,360,1.0,1996-05-30
522,153,5.0,1996-05-30
522,219,3.0,1996-05-30
522,31,3.0,1996-05-30
522,231,3.0,1996-05-30
522,222,3.0,1996-05-30
522,355,3.0,1996-05-30
522,356,5.0,1996-05-30
522,350,3.0,1996-05-30
522,344,4.0,1996-05-30
522,339,5.0,1996-05-30
522,337,1.0,1996-05-30
522,316,1.0,1996-05-30
522,292,3.0,1996-05-30
522,329,3.0,1996-05-30
522,289,4.0,1996-05-30
522,282,3.0,1996-05-30
522,273,2.0,1996-05-30
522,266,5.0,1996-05-30
522,261,5.0,1996-05-30
522,256,3.0,1996-05-30
522,236,2.0,1996-05-30
444,516,4.0,1996-05-31
444,500,5.0,1996-05-31
444,514,3.0,1996-05-31
444,508,2.0,1996-05-31
444,502,3.0,1996-05-31
444,515,3.0,1996-05-31
444,489,3.0,1996-05-31
444,466,4.0,1996-05-31
444,480,5.0,1996-05-31
444,477,3.0,1996-05-31
444,474,4.0,1996-05-31
444,470,3.0,1996-05-31
444,468,3.0,1996-05-31
444,464,3.0,1996-05-31
444,460,3.0,1996-05-31
444,485,4.0,1996-05-31
444,519,3.0,1996-05-31
444,543,3.0,1996-05-31
444,524,5.0,1996-05-31
444,575,4.0,1996-05-31
444,585,1.0,1996-05-31
444,457,5.0,1996-05-31
444,553,3.0,1996-05-31
444,552,4.0,1996-05-31
444,551,3.0,1996-05-31
444,550,1.0,1996-05-31
444,520,3.0,1996-05-31
444,548,4.0,1996-05-31
444,544,4.0,1996-05-31
444,327,2.0,1996-05-31
444,542,4.0,1996-05-31
444,539,4.0,1996-05-31
444,537,3.0,1996-05-31
444,532,3.0,1996-05-31
444,527,5.0,1996-05-31
444,546,3.0,1996-05-31
367,500,3.0,1996-05-31
444,374,3.0,1996-05-31
444,454,5.0,1996-05-31
444,366,3.0,1996-05-31
444,364,5.0,1996-05-31
444,361,3.0,1996-05-31
444,357,3.0,1996-05-31
444,356,5.0,1996-05-31
444,355,4.0,1996-05-31
444,350,4.0,1996-05-31
444,349,5.0,1996-05-31
444,344,3.0,1996-05-31
444,339,4.0,1996-05-31
444,338,3.0,1996-05-31
444,337,3.0,1996-05-31
444,333,3.0,1996-05-31
444,330,4.0,1996-05-31
444,329,5.0,1996-05-31
444,367,4.0,1996-05-31
444,368,3.0,1996-05-31
444,370,4.0,1996-05-31
444,372,3.0,1996-05-31
444,442,3.0,1996-05-31
444,435,3.0,1996-05-31
444,434,4.0,1996-05-31
444,432,4.0,1996-05-31
444,431,4.0,1996-05-31
444,420,3.0,1996-05-31
444,419,3.0,1996-05-31
444,455,4.0,1996-05-31
444,415,4.0,1996-05-31
444,410,3.0,1996-05-31
444,405,3.0,1996-05-31
444,383,3.0,1996-05-31
444,380,4.0,1996-05-31
444,377,5.0,1996-05-31
444,376,4.0,1996-05-31
444,586,4.0,1996-05-31
444,413,3.0,1996-05-31
444,587,5.0,1996-05-31
444,289,3.0,1996-05-31
444,589,5.0,1996-05-31
444,126,3.0,1996-05-31
444,150,5.0,1996-05-31
444,153,4.0,1996-05-31
444,157,3.0,1996-05-31
444,158,3.0,1996-05-31
444,160,5.0,1996-05-31
444,161,5.0,1996-05-31
444,162,3.0,1996-05-31
444,163,3.0,1996-05-31
444,165,4.0,1996-05-31
444,169,3.0,1996-05-31
444,170,3.0,1996-05-31
444,172,3.0,1996-05-31
444,173,4.0,1996-05-31
444,185,4.0,1996-05-31
444,122,4.0,1996-05-31
444,186,4.0,1996-05-31
444,110,5.0,1996-05-31
444,47,5.0,1996-05-31
367,357,4.0,1996-05-31
367,539,4.0,1996-05-31
444,3,3.0,1996-05-31
444,9,3.0,1996-05-31
444,10,4.0,1996-05-31
444,19,3.0,1996-05-31
444,20,5.0,1996-05-31
444,22,5.0,1996-05-31
444,23,4.0,1996-05-31
444,25,3.0,1996-05-31
444,31,5.0,1996-05-31
444,34,3.0,1996-05-31
444,39,2.0,1996-05-31
444,44,3.0,1996-05-31
444,45,3.0,1996-05-31
444,62,5.0,1996-05-31
444,193,3.0,1996-05-31
444,196,3.0,1996-05-31
444,204,5.0,1996-05-31
444,293,4.0,1996-05-31
444,296,5.0,1996-05-31
444,312,2.0,1996-05-31
444,315,3.0,1996-05-31
444,316,3.0,1996-05-31
444,317,4.0,1996-05-31
444,736,5.0,1996-05-31
444,667,3.0,1996-05-31
444,631,3.0,1996-05-31
444,597,4.0,1996-05-31
444,596,3.0,1996-05-31
444,595,4.0,1996-05-31
444,593,5.0,1996-05-31
444,592,4.0,1996-05-31
444,590,4.0,1996-05-31
444,292,5.0,1996-05-31
444,288,5.0,1996-05-31
444,282,4.0,1996-05-31
444,280,5.0,1996-05-31
444,216,3.0,1996-05-31
444,224,3.0,1996-05-31
444,225,3.0,1996-05-31
444,227,4.0,1996-05-31
444,230,3.0,1996-05-31
444,231,4.0,1996-05-31
444,234,3.0,1996-05-31
444,588,4.0,1996-05-31
444,239,3.0,1996-05-31
444,252,3.0,1996-05-31
444,253,4.0,1996-05-31
444,256,3.0,1996-05-31
444,259,3.0,1996-05-31
444,266,4.0,1996-05-31
444,267,3.0,1996-05-31
444,277,5.0,1996-05-31
444,248,3.0,1996-05-31
444,203,1.0,1996-05-31
444,318,5.0,1996-05-31
570,480,5.0,1996-05-31
570,333,2.0,1996-05-31
570,318,5.0,1996-05-31
570,282,4.0,1996-05-31
570,349,4.0,1996-05-31
570,593,4.0,1996-05-31
570,252,5.0,1996-05-31
570,236,5.0,1996-05-31
570,235,3.0,1996-05-31
570,231,3.0,1996-05-31
570,165,4.0,1996-05-31
570,161,5.0,1996-05-31
570,150,5.0,1996-05-31
570,11,4.0,1996-05-31
570,10,4.0,1996-05-31
570,474,4.0,1996-05-31
570,466,5.0,1996-05-31
570,457,4.0,1996-05-31
570,435,4.0,1996-05-31
570,420,3.0,1996-05-31
570,410,3.0,1996-05-31
570,377,4.0,1996-05-31
570,356,5.0,1996-05-31
570,339,5.0,1996-05-31
570,344,4.0,1996-05-31
243,442,3.0,1996-06-01
243,364,5.0,1996-06-01
243,480,5.0,1996-06-01
243,357,5.0,1996-06-01
243,356,5.0,1996-06-01
243,355,3.0,1996-06-01
243,353,4.0,1996-06-01
243,339,3.0,1996-06-01
243,316,3.0,1996-06-01
243,277,3.0,1996-06-01
243,236,4.0,1996-06-01
243,208,4.0,1996-06-01
243,380,4.0,1996-06-01
243,588,3.0,1996-06-01
243,454,4.0,1996-06-01
243,590,3.0,1996-06-01
243,105,4.0,1996-06-01
243,111,4.0,1996-06-01
243,153,4.0,1996-06-01
367,534,4.0,1996-06-01
243,589,5.0,1996-06-01
243,173,4.0,1996-06-01
243,158,3.0,1996-06-01
243,165,4.0,1996-06-01
243,186,4.0,1996-06-01
243,593,5.0,1996-06-01
243,592,4.0,1996-06-01
454,293,5.0,1996-06-02
454,253,5.0,1996-06-02
454,231,4.0,1996-06-02
454,296,5.0,1996-06-02
454,288,4.0,1996-06-02
454,95,4.0,1996-06-02
454,316,3.0,1996-06-02
411,19,3.0,1996-06-02
411,21,4.0,1996-06-02
411,32,5.0,1996-06-02
367,290,4.0,1996-06-02
411,39,3.0,1996-06-02
411,47,5.0,1996-06-02
411,50,5.0,1996-06-02
411,110,5.0,1996-06-02
411,150,4.0,1996-06-02
411,153,4.0,1996-06-02
411,160,3.0,1996-06-02
454,208,5.0,1996-06-02
411,161,4.0,1996-06-02
411,185,3.0,1996-06-02
411,196,3.0,1996-06-02
411,208,3.0,1996-06-02
454,434,5.0,1996-06-02
454,420,3.0,1996-06-02
454,410,3.0,1996-06-02
454,380,3.0,1996-06-02
454,367,3.0,1996-06-02
454,364,3.0,1996-06-02
454,344,3.0,1996-06-02
454,329,4.0,1996-06-02
411,165,4.0,1996-06-02
454,173,3.0,1996-06-02
454,1,5.0,1996-06-02
454,165,5.0,1996-06-02
411,380,4.0,1996-06-02
411,410,3.0,1996-06-02
411,420,3.0,1996-06-02
411,432,3.0,1996-06-02
411,434,3.0,1996-06-02
411,454,3.0,1996-06-02
411,457,4.0,1996-06-02
411,588,3.0,1996-06-02
411,590,4.0,1996-06-02
367,343,3.0,1996-06-02
367,344,2.0,1996-06-02
367,345,3.0,1996-06-02
367,358,4.0,1996-06-02
367,421,3.0,1996-06-02
367,444,3.0,1996-06-02
367,455,3.0,1996-06-02
367,480,3.0,1996-06-02
367,711,2.0,1996-06-02
367,597,4.0,1996-06-02
367,586,2.0,1996-06-02
367,538,4.0,1996-06-02
367,537,5.0,1996-06-02
411,593,4.0,1996-06-02
411,592,4.0,1996-06-02
367,515,4.0,1996-06-02
411,364,4.0,1996-06-02
454,172,4.0,1996-06-02
411,349,4.0,1996-06-02
411,329,3.0,1996-06-02
454,153,3.0,1996-06-02
454,110,5.0,1996-06-02
411,223,3.0,1996-06-02
454,50,4.0,1996-06-02
454,47,3.0,1996-06-02
454,44,5.0,1996-06-02
454,19,1.0,1996-06-02
454,10,4.0,1996-06-02
411,10,4.0,1996-06-02
411,231,3.0,1996-06-02
411,246,4.0,1996-06-02
411,253,4.0,1996-06-02
411,344,4.0,1996-06-02
411,288,4.0,1996-06-02
411,296,5.0,1996-06-02
454,435,3.0,1996-06-02
454,457,4.0,1996-06-02
454,555,5.0,1996-06-02
454,590,3.0,1996-06-02
454,592,4.0,1996-06-02
454,593,4.0,1996-06-02
454,595,3.0,1996-06-02
411,300,5.0,1996-06-02
411,316,3.0,1996-06-02
411,317,3.0,1996-06-02
411,318,5.0,1996-06-02
411,292,3.0,1996-06-02
367,338,3.0,1996-06-02
258,553,3.0,1996-06-04
258,590,3.0,1996-06-04
258,44,3.0,1996-06-04
258,410,3.0,1996-06-04
258,367,4.0,1996-06-04
258,364,4.0,1996-06-04
258,349,3.0,1996-06-04
258,344,4.0,1996-06-04
258,329,3.0,1996-06-04
258,318,3.0,1996-06-04
258,316,4.0,1996-06-04
258,296,4.0,1996-06-04
258,293,3.0,1996-06-04
258,420,3.0,1996-06-04
258,288,3.0,1996-06-04
258,252,3.0,1996-06-04
258,231,3.0,1996-06-04
258,172,3.0,1996-06-04
258,165,3.0,1996-06-04
